id_intervention,raison_sortie,date_debut,date_fin,FL_CCR_CCF,nb_eng_CC,label,year,geometry,latitude,longitude,IN,date,type,coef,h3
20BB028882,NATURELS,2020-07-04 15:08:55,2020-07-04 17:17:11,1.0,1.0,1.0,2020,POINT (5.823915013768738 45.91976372840052),45.91976372840052,5.823915013768738,True,2020-07-04,NATURELS,1.0,871f910c1ffffff
20BB028905,NATURELS,2020-07-04 16:31:05,2020-07-04 17:30:08,1.0,1.0,1.0,2020,POINT (5.9585497850299864 46.210168372998126),46.210168372998126,5.958549785029986,True,2020-07-04,NATURELS,1.0,871f91a84ffffff
20BB028957,NATURELS,2020-07-04 20:07:03,2020-07-04 20:31:26,1.0,1.0,1.0,2020,POINT (5.24448543105049 46.20827527088261),46.20827527088261,5.24448543105049,True,2020-07-04,NATURELS,1.0,871f91d4effffff
20BB029127,NATURELS,2020-07-05 15:06:25,2020-07-05 15:14:43,1.0,1.0,1.0,2020,POINT (5.364545638718408 46.080264205899624),46.08026420589962,5.364545638718408,True,2020-07-05,NATURELS,1.0,871f91c5dffffff
20BB029128,NATURELS,2020-07-05 15:06:53,2020-07-05 16:16:39,1.0,2.0,1.0,2020,POINT (5.785405239908707 46.15496066438368),46.15496066438368,5.785405239908707,True,2020-07-05,NATURELS,1.0,871f9114effffff
20BB029136,NATURELS,2020-07-05 15:27:48,2020-07-05 16:13:36,1.0,1.0,1.0,2020,POINT (5.321329633000065 46.211757947665276),46.21175794766528,5.321329633000065,True,2020-07-05,NATURELS,1.0,871f91894ffffff
20BB029177,NATURELS,2020-07-05 18:42:46,2020-07-05 20:08:46,1.0,1.0,1.0,2020,POINT (5.325500175682659 46.29331852142083),46.29331852142083,5.325500175682659,True,2020-07-05,NATURELS,1.0,871f9199bffffff
20BB029405,NATURELS,2020-07-06 20:41:41,2020-07-06 21:43:00,1.0,1.0,1.0,2020,POINT (4.763883051259582 46.0184313346321),46.0184313346321,4.763883051259582,True,2020-07-06,FORET,1.0,871f90ac8ffffff
20BB029431,NATURELS,2020-07-07 00:35:07,2020-07-07 02:09:07,1.0,1.0,1.0,2020,POINT (5.251794807543134 46.195572833161705),46.195572833161705,5.251794807543134,True,2020-07-07,NATURELS,1.0,871f91d4affffff
20BB029470,NATURELS,2020-07-07 10:35:18,2020-07-07 11:23:43,1.0,1.0,1.0,2020,POINT (4.968460691498815 45.83038489303405),45.83038489303405,4.968460691498815,True,2020-07-07,NATURELS,1.0,871f9026affffff
20BB029532,NATURELS,2020-07-07 15:55:48,2020-07-07 16:53:41,1.0,2.0,1.0,2020,POINT (4.761272198384391 46.087265843175445),46.087265843175445,4.761272198384391,True,2020-07-07,FORET,1.0,871f90a5affffff
20BB029544,NATURELS,2020-07-07 16:40:22,2020-07-07 17:45:55,1.0,1.0,1.0,2020,POINT (5.032976370698054 46.10615919908153),46.10615919908153,5.032976370698054,True,2020-07-07,NATURELS,1.0,871f91c35ffffff
20BB029546,NATURELS,2020-07-07 16:46:45,2020-07-07 18:46:53,1.0,1.0,1.0,2020,POINT (4.924611205994262 45.859551127775866),45.859551127775866,4.924611205994262,True,2020-07-07,NATURELS,1.0,871f90265ffffff
20BB029712,NATURELS,2020-07-08 14:51:55,2020-07-08 16:08:43,1.0,1.0,1.0,2020,POINT (5.032017964675782 45.82741158926372),45.82741158926372,5.032017964675782,True,2020-07-08,NATURELS,1.0,871f91536ffffff
20BB029717,NATURELS,2020-07-08 15:21:05,2020-07-08 18:07:42,1.0,1.0,1.0,2020,POINT (4.98113844217856 46.34227541982992),46.34227541982992,4.98113844217856,True,2020-07-08,NATURELS,1.0,871f956f0ffffff
20BB029724,NATURELS,2020-07-08 15:57:19,2020-07-08 18:24:25,1.0,2.0,1.0,2020,POINT (5.272068809656578 46.4237490321091),46.4237490321091,5.272068809656578,True,2020-07-08,NATURELS,1.0,871f919a1ffffff
20BB029747,NATURELS,2020-07-08 18:03:43,2020-07-08 20:01:21,1.0,1.0,1.0,2020,POINT (5.148889426676576 46.26361797463261),46.26361797463261,5.148889426676576,True,2020-07-08,NATURELS,1.0,871f91d62ffffff
20BB029871,NATURELS,2020-07-09 10:15:07,2020-07-09 12:17:02,1.0,1.0,1.0,2020,POINT (5.021137498002067 46.216907421913014),46.21690742191301,5.021137498002067,True,2020-07-09,NATURELS,1.0,871f91d2affffff
20BB029888,NATURELS,2020-07-09 10:54:28,2020-07-09 11:53:39,1.0,1.0,1.0,2020,POINT (6.099423431152116 46.34958867890502),46.34958867890502,6.099423431152116,True,2020-07-09,NATURELS,1.0,871f91a2affffff
20BB029926,NATURELS,2020-07-09 13:58:26,2020-07-09 14:58:32,1.0,1.0,1.0,2020,POINT (5.632331712018582 46.26660379964209),46.26660379964209,5.632331712018582,True,2020-07-09,NATURELS,1.0,871f918c3ffffff
20BB030130,NATURELS,2020-07-10 10:00:50,2020-07-10 11:29:43,1.0,4.0,1.0,2020,POINT (5.128482072283847 45.850029867260574),45.850029867260574,5.128482072283847,True,2020-07-10,NATURELS,1.0,871f91504ffffff
20BB030134,NATURELS,2020-07-10 10:17:33,2020-07-10 10:58:15,1.0,1.0,1.0,2020,POINT (4.827179809505475 45.937488077112505),45.937488077112505,4.827179809505475,True,2020-07-10,NATURELS,1.0,871f9036effffff
20BB030229,NATURELS,2020-07-10 18:32:29,2020-07-10 18:58:05,1.0,1.0,1.0,2020,POINT (5.459301624331313 45.78225424428108),45.78225424428108,5.459301624331313,True,2020-07-10,FORET,1.0,871f91460ffffff
20BB030234,NATURELS,2020-07-10 18:40:46,2020-07-10 21:37:50,1.0,1.0,1.0,2020,POINT (5.448553828302692 46.04546658576851),46.04546658576851,5.448553828302692,True,2020-07-10,NATURELS,1.0,871f911a1ffffff
20BB030434,NATURELS,2020-07-11 18:38:19,2020-07-11 19:07:09,1.0,1.0,1.0,2020,POINT (5.7828793708385176 45.844985260407704),45.8449852604077,5.7828793708385176,True,2020-07-11,NATURELS,1.0,871f910deffffff
20BB030494,NATURELS,2020-07-12 00:42:00,2020-07-12 01:32:26,1.0,1.0,1.0,2020,POINT (4.957043213964924 45.81670786464392),45.81670786464392,4.957043213964924,True,2020-07-12,NATURELS,1.0,871f90245ffffff
20BB030561,NATURELS,2020-07-12 11:33:02,2020-07-12 12:51:53,1.0,1.0,1.0,2020,POINT (5.621906545812748 46.032321717039025),46.03232171703903,5.621906545812748,True,2020-07-12,NATURELS,1.0,871f91031ffffff
20BB030655,NATURELS,2020-07-12 19:20:38,2020-07-12 19:57:54,1.0,1.0,1.0,2020,POINT (5.2480758274344 46.20314120193077),46.20314120193077,5.2480758274344,True,2020-07-12,NATURELS,1.0,871f91d4effffff
20BB030666,NATURELS,2020-07-12 19:56:13,2020-07-12 20:44:04,1.0,1.0,1.0,2020,POINT (5.624529105628113 46.219924227031015),46.219924227031015,5.624529105628113,True,2020-07-12,NATURELS,1.0,871f918deffffff
20BB030756,NATURELS,2020-07-13 10:38:18,2020-07-13 11:42:14,1.0,1.0,1.0,2020,POINT (5.323152884207143 45.86699582163281),45.86699582163281,5.323152884207143,True,2020-07-13,NATURELS,1.0,871f91571ffffff
20BB030774,NATURELS,2020-07-13 11:40:20,2020-07-13 13:43:11,1.0,1.0,1.0,2020,POINT (4.882205995076478 46.225706523401094),46.22570652340109,4.882205995076478,True,2020-07-13,FORET,1.0,871f9569bffffff
20BB030936,NATURELS,2020-07-13 23:18:22,2020-07-14 00:42:19,1.0,1.0,1.0,2020,POINT (5.256102847969226 45.89298330122278),45.89298330122278,5.256102847969226,True,2020-07-13,NATURELS,1.0,871f91cdaffffff
20BB030942,NATURELS,2020-07-14 00:33:35,2020-07-14 03:00:05,1.0,2.0,1.0,2020,POINT (4.7826521674358675 46.02615408890836),46.02615408890836,4.782652167435868,True,2020-07-14,NATURELS,1.0,871f90ac9ffffff
20BB030960,NATURELS,2020-07-14 06:02:59,2020-07-14 07:03:03,1.0,1.0,1.0,2020,POINT (5.202143464297566 45.91714738748029),45.91714738748029,5.202143464297566,True,2020-07-14,NATURELS,1.0,871f91cd1ffffff
20BB030999,NATURELS,2020-07-14 11:05:58,2020-07-14 14:01:56,1.0,1.0,1.0,2020,POINT (4.893433156336596 46.27817676398459),46.27817676398459,4.893433156336596,True,2020-07-14,NATURELS,1.0,871f9569dffffff
20BB031061,NATURELS,2020-07-14 18:00:07,2020-07-14 19:47:27,1.0,1.0,1.0,2020,POINT (5.440646622658298 45.86802833434693),45.86802833434693,5.440646622658298,True,2020-07-14,NATURELS,1.0,871f9154dffffff
20BB031062,NATURELS,2020-07-14 18:05:30,2020-07-14 18:39:17,1.0,1.0,1.0,2020,POINT (5.233393999741277 45.9012136589872),45.9012136589872,5.233393999741277,True,2020-07-14,NATURELS,1.0,871f91cdaffffff
20BB031065,NATURELS,2020-07-14 18:19:21,2020-07-14 19:12:57,1.0,1.0,1.0,2020,POINT (6.022974183052963 46.240476539121175),46.240476539121175,6.022974183052963,True,2020-07-14,NATURELS,1.0,871f91aa8ffffff
20BB031066,NATURELS,2020-07-14 18:21:06,2020-07-14 20:40:05,1.0,3.0,1.0,2020,POINT (4.976730554554259 45.938429902133905),45.93842990213391,4.976730554554259,True,2020-07-14,NATURELS,1.0,871f91c86ffffff
20BB031074,NATURELS,2020-07-14 19:17:21,2020-07-14 21:58:45,1.0,1.0,1.0,2020,POINT (5.1990486771382285 46.17172914247998),46.17172914247998,5.1990486771382285,True,2020-07-14,FORET,1.0,871f91d58ffffff
20BB031084,NATURELS,2020-07-14 19:39:52,2020-07-14 20:09:33,1.0,1.0,1.0,2020,POINT (5.0572729629490585 45.85037087015461),45.85037087015461,5.0572729629490585,True,2020-07-14,NATURELS,1.0,871f91534ffffff
20BB031108,NATURELS,2020-07-14 21:21:36,2020-07-15 00:19:38,1.0,2.0,1.0,2020,POINT (5.466151609997907 46.08185160134029),46.08185160134029,5.466151609997907,True,2020-07-14,NATURELS,1.0,871f91112ffffff
20BB031110,NATURELS,2020-07-14 21:27:31,2020-07-14 23:26:44,1.0,1.0,1.0,2020,POINT (5.131343373517745 46.37329035043533),46.37329035043533,5.131343373517745,True,2020-07-14,NATURELS,1.0,871f956ebffffff
20BB031127,NATURELS,2020-07-14 22:52:33,2020-07-14 23:14:34,1.0,1.0,1.0,2020,POINT (5.813803011777757 46.12024700520355),46.12024700520355,5.813803011777757,True,2020-07-14,NATURELS,1.0,871f91159ffffff
20BB031150,NATURELS,2020-07-15 01:55:10,2020-07-15 02:49:15,1.0,1.0,1.0,2020,POINT (5.211349631837113 45.79526655189607),45.79526655189607,5.211349631837113,True,2020-07-15,NATURELS,1.0,871f9150affffff
20BB031457,NATURELS,2020-07-16 17:50:10,2020-07-16 19:17:51,1.0,1.0,1.0,2020,POINT (5.9585497850299864 46.210168372998126),46.210168372998126,5.958549785029986,True,2020-07-16,NATURELS,1.0,871f91a84ffffff
20BB031480,NATURELS,2020-07-16 19:24:51,2020-07-16 20:07:21,1.0,2.0,1.0,2020,POINT (5.713686270042289 45.71448611290305),45.71448611290305,5.713686270042289,True,2020-07-16,NATURELS,1.0,871f91718ffffff
20BB031517,NATURELS,2020-07-16 23:59:59,2020-07-17 00:58:51,1.0,1.0,1.0,2020,POINT (5.550157789530265 46.229632849636516),46.22963284963652,5.550157789530265,True,2020-07-16,NATURELS,1.0,871f918d0ffffff
20BB031525,NATURELS,2020-07-17 02:24:51,2020-07-17 05:28:21,1.0,2.0,1.0,2020,POINT (5.256686423570644 45.8923199401601),45.8923199401601,5.256686423570644,True,2020-07-17,NATURELS,1.0,871f91cdaffffff
20BB031538,NATURELS,2020-07-17 06:01:25,2020-07-17 07:16:55,1.0,1.0,1.0,2020,POINT (4.923177675637214 45.816538168894105),45.816538168894105,4.923177675637214,True,2020-07-17,NATURELS,1.0,871f90244ffffff
20BB031580,NATURELS,2020-07-17 11:20:20,2020-07-17 14:13:07,1.0,1.0,1.0,2020,POINT (6.0012572145874366 46.26692292263514),46.26692292263514,6.0012572145874366,True,2020-07-17,NATURELS,1.0,871f91a13ffffff
20BB031604,NATURELS,2020-07-17 12:41:04,2020-07-17 13:54:12,1.0,1.0,1.0,2020,POINT (5.252064226389673 45.87788189731527),45.87788189731527,5.252064226389673,True,2020-07-17,NATURELS,1.0,871f91574ffffff
20BB031634,NATURELS,2020-07-17 15:33:25,2020-07-17 16:21:31,1.0,1.0,1.0,2020,POINT (4.768781977763204 46.08218069409164),46.08218069409164,4.768781977763204,True,2020-07-17,NATURELS,1.0,871f90a5affffff
20BB031643,NATURELS,2020-07-17 16:08:36,2020-07-17 18:53:31,1.0,4.0,1.0,2020,POINT (4.936678863721941 45.94162999402576),45.94162999402576,4.936678863721941,True,2020-07-17,NATURELS,1.0,871f91cb0ffffff
20BB031773,NATURELS,2020-07-18 10:16:16,2020-07-18 13:07:17,1.0,1.0,1.0,2020,POINT (4.765207848563538 46.009266583394805),46.009266583394805,4.765207848563538,True,2020-07-18,NATURELS,1.0,871f90ac8ffffff
20BB031801,NATURELS,2020-07-18 12:29:14,2020-07-18 13:12:57,1.0,1.0,1.0,2020,POINT (4.9805971341710675 45.82784063696671),45.82784063696671,4.980597134171068,True,2020-07-18,NATURELS,1.0,871f9026affffff
20BB031828,NATURELS,2020-07-18 14:42:46,2020-07-18 17:03:13,1.0,1.0,1.0,2020,POINT (4.760712054833909 46.01246871077651),46.01246871077651,4.760712054833909,True,2020-07-18,NATURELS,1.0,871f90ac8ffffff
20BB031908,NATURELS,2020-07-18 21:39:41,2020-07-18 22:12:26,1.0,1.0,1.0,2020,POINT (5.3214908252895565 46.017270111450934),46.01727011145093,5.3214908252895565,True,2020-07-18,NATURELS,1.0,871f91ce9ffffff
20BB031948,NATURELS,2020-07-19 06:07:42,2020-07-19 06:50:12,1.0,1.0,1.0,2020,POINT (4.988614663273523 45.827480738097556),45.82748073809756,4.988614663273523,True,2020-07-19,NATURELS,1.0,871f9026bffffff
20BB031994,NATURELS,2020-07-19 11:48:42,2020-07-19 12:50:31,1.0,2.0,1.0,2020,POINT (5.0002691226120035 45.819274472084516),45.81927447208452,5.000269122612004,True,2020-07-19,NATURELS,1.0,871f9026bffffff
20BB032012,NATURELS,2020-07-19 12:41:31,2020-07-19 13:05:09,1.0,1.0,1.0,2020,POINT (4.984941543465821 45.82794541350503),45.82794541350503,4.984941543465821,True,2020-07-19,NATURELS,1.0,871f9026affffff
20BB032090,NATURELS,2020-07-19 18:30:35,2020-07-19 19:22:50,1.0,1.0,1.0,2020,POINT (5.6127295611348105 46.074037547665256),46.074037547665256,5.6127295611348105,True,2020-07-19,NATURELS,1.0,871f91026ffffff
20BB032200,NATURELS,2020-07-20 09:39:02,2020-07-20 11:53:40,1.0,1.0,1.0,2020,POINT (5.466401947549432 46.08735516772969),46.08735516772969,5.466401947549432,True,2020-07-20,NATURELS,1.0,871f91110ffffff
20BB032229,NATURELS,2020-07-20 11:27:15,2020-07-20 12:53:08,1.0,1.0,1.0,2020,POINT (4.91358470183028 46.433343321817276),46.43334332181728,4.91358470183028,True,2020-07-20,NATURELS,1.0,871f95602ffffff
20BB032243,NATURELS,2020-07-20 12:25:51,2020-07-20 14:29:09,1.0,1.0,1.0,2020,POINT (5.122294995270178 46.286007301314726),46.286007301314726,5.122294995270178,True,2020-07-20,NATURELS,1.0,871f956d9ffffff
20BB032245,NATURELS,2020-07-20 12:36:23,2020-07-20 15:24:36,1.0,5.0,1.0,2020,POINT (5.510660185885287 46.17965656683354),46.17965656683354,5.510660185885287,True,2020-07-20,NATURELS,1.0,871f91120ffffff
20BB032249,NATURELS,2020-07-20 13:04:37,2020-07-20 14:04:22,1.0,1.0,1.0,2020,POINT (5.024129255570804 46.06941588732472),46.06941588732472,5.024129255570804,True,2020-07-20,NATURELS,1.0,871f91c32ffffff
20BB032254,NATURELS,2020-07-20 13:40:13,2020-07-20 14:48:48,1.0,2.0,1.0,2020,POINT (5.025882180256965 46.069293128014415),46.069293128014415,5.025882180256965,True,2020-07-20,NATURELS,1.0,871f91c33ffffff
20BB032267,NATURELS,2020-07-20 14:52:44,2020-07-20 16:39:07,1.0,1.0,1.0,2020,POINT (5.318273189707186 45.96293874947819),45.96293874947819,5.318273189707186,True,2020-07-20,NATURELS,1.0,871f91cc8ffffff
20BB032279,NATURELS,2020-07-20 15:50:01,2020-07-20 16:41:16,1.0,1.0,1.0,2020,POINT (4.75810817711041 45.999742948453914),45.99974294845392,4.75810817711041,True,2020-07-20,FORET,1.0,871f90acbffffff
20BB032293,NATURELS,2020-07-20 16:53:26,2020-07-20 18:08:36,1.0,1.0,1.0,2020,POINT (5.001745194228348 46.162929584132016),46.162929584132016,5.001745194228348,True,2020-07-20,NATURELS,1.0,871f91d1dffffff
20BB032295,NATURELS,2020-07-20 16:58:25,2020-07-20 19:49:28,1.0,1.0,1.0,2020,POINT (5.617901125569282 46.07289681727482),46.07289681727482,5.617901125569282,True,2020-07-20,NATURELS,1.0,871f91026ffffff
20BB032298,NATURELS,2020-07-20 17:16:02,2020-07-20 17:52:48,1.0,1.0,1.0,2020,POINT (4.91229840469694 46.26118629095809),46.26118629095809,4.91229840469694,True,2020-07-20,NATURELS,1.0,871f95699ffffff
20BB032303,NATURELS,2020-07-20 17:47:37,2020-07-20 19:04:37,1.0,1.0,1.0,2020,POINT (4.8595196517452575 46.28117811694099),46.28117811694099,4.8595196517452575,True,2020-07-20,NATURELS,1.0,871f95683ffffff
20BB032351,NATURELS,2020-07-20 20:07:16,2020-07-20 21:10:30,1.0,1.0,1.0,2020,POINT (4.766430769376359 46.03682901361581),46.03682901361581,4.766430769376359,True,2020-07-20,NATURELS,1.0,871f90acdffffff
20BB032409,NATURELS,2020-07-21 07:04:32,2020-07-21 07:48:23,1.0,1.0,1.0,2020,POINT (5.318273189707186 45.96293874947819),45.96293874947819,5.318273189707186,True,2020-07-21,NATURELS,1.0,871f91cc8ffffff
20BB032424,NATURELS,2020-07-21 09:19:04,2020-07-21 09:28:28,1.0,1.0,1.0,2020,POINT (5.64113382694385 46.26979627397799),46.26979627397799,5.64113382694385,True,2020-07-21,NATURELS,1.0,871f918c3ffffff
20BB032432,NATURELS,2020-07-21 09:44:13,2020-07-21 11:59:30,1.0,1.0,1.0,2020,POINT (5.266250683205926 46.36195722591858),46.36195722591858,5.266250683205926,True,2020-07-21,FORET,1.0,871f91980ffffff
20BB032516,NATURELS,2020-07-21 15:29:23,2020-07-21 16:31:35,1.0,1.0,1.0,2020,POINT (6.0979017799130775 46.25177503342179),46.25177503342179,6.0979017799130775,True,2020-07-21,NATURELS,1.0,871f91af5ffffff
20BB032685,NATURELS,2020-07-22 10:09:05,2020-07-22 11:45:08,1.0,1.0,1.0,2020,POINT (4.794259068227712 46.09674245046083),46.09674245046083,4.794259068227712,True,2020-07-22,NATURELS,1.0,871f90a5bffffff
20BB032693,NATURELS,2020-07-22 10:47:10,2020-07-22 11:35:39,1.0,1.0,1.0,2020,POINT (6.017423699182013 46.241323641727334),46.24132364172733,6.017423699182013,True,2020-07-22,NATURELS,1.0,871f91aa8ffffff
20BB032782,NATURELS,2020-07-22 17:03:14,2020-07-22 19:01:50,1.0,2.0,1.0,2020,POINT (5.476832093930398 45.82759542948888),45.82759542948888,5.476832093930398,True,2020-07-22,NATURELS,1.0,871f91096ffffff
20BB032884,NATURELS,2020-07-22 23:20:04,2020-07-23 01:54:24,1.0,1.0,1.0,2020,POINT (4.995638936885967 46.16310931976859),46.16310931976859,4.995638936885967,True,2020-07-22,NATURELS,1.0,871f91d1dffffff
20BB032992,NATURELS,2020-07-23 12:45:26,2020-07-23 13:57:48,1.0,1.0,1.0,2020,POINT (5.210481241244952 46.19812411843985),46.19812411843985,5.210481241244952,True,2020-07-23,NATURELS,1.0,871f91d43ffffff
20BB033318,NATURELS,2020-07-24 17:39:50,2020-07-24 19:36:48,1.0,1.0,1.0,2020,POINT (4.8480680722495695 46.251304162712685),46.251304162712685,4.8480680722495695,True,2020-07-24,FORET,1.0,871f9569effffff
20BB033387,NATURELS,2020-07-24 20:57:24,2020-07-24 22:03:41,1.0,1.0,1.0,2020,POINT (5.987880452320066 46.25955511992317),46.25955511992317,5.987880452320066,True,2020-07-24,NATURELS,1.0,871f91a12ffffff
20BB033390,NATURELS,2020-07-24 21:14:14,2020-07-24 21:52:16,1.0,1.0,1.0,2020,POINT (5.331525301686627 46.18391986453063),46.18391986453063,5.331525301686627,True,2020-07-24,NATURELS,1.0,871f91892ffffff
20BB033618,NATURELS,2020-07-25 19:12:38,2020-07-25 20:11:43,1.0,1.0,1.0,2020,POINT (5.69327631701979 45.99759485654424),45.99759485654424,5.69327631701979,True,2020-07-25,NATURELS,1.0,871f9101dffffff
20BB033641,NATURELS,2020-07-25 20:26:37,2020-07-25 20:52:35,1.0,1.0,1.0,2020,POINT (5.832996960326293 45.95352384587569),45.95352384587569,5.832996960326293,True,2020-07-25,NATURELS,1.0,871f910e8ffffff
20BB033824,NATURELS,2020-07-26 18:58:11,2020-07-26 21:03:45,1.0,1.0,1.0,2020,POINT (5.075948355520353 46.22269732958998),46.22269732958998,5.075948355520353,True,2020-07-26,NATURELS,1.0,871f91d76ffffff
20BB033828,NATURELS,2020-07-26 19:07:50,2020-07-26 19:59:11,1.0,1.0,1.0,2020,POINT (5.165703808679559 45.99639260168859),45.99639260168859,5.165703808679559,True,2020-07-26,NATURELS,1.0,871f91cf5ffffff
20BB033938,NATURELS,2020-07-27 11:51:38,2020-07-27 13:23:05,1.0,1.0,1.0,2020,POINT (5.4277115029248995 46.13818558446757),46.13818558446757,5.4277115029249,True,2020-07-27,NATURELS,1.0,871f91136ffffff
20BB033943,NATURELS,2020-07-27 12:20:04,2020-07-27 13:05:49,1.0,1.0,1.0,2020,POINT (4.970154821090519 45.82919298421735),45.82919298421735,4.970154821090519,True,2020-07-27,NATURELS,1.0,871f9026affffff
20BB034018,NATURELS,2020-07-27 17:40:30,2020-07-27 18:32:24,1.0,1.0,1.0,2020,POINT (5.968168201596784 46.24044646917622),46.24044646917622,5.968168201596784,True,2020-07-27,NATURELS,1.0,871f91aa1ffffff
20BB034020,NATURELS,2020-07-27 17:44:19,2020-07-27 20:05:12,1.0,1.0,1.0,2020,POINT (5.595484764720887 46.0460638725698),46.0460638725698,5.595484764720887,True,2020-07-27,NATURELS,1.0,871f91035ffffff
20BB034224,NATURELS,2020-07-28 11:44:21,2020-07-28 17:38:15,1.0,6.0,1.0,2020,POINT (5.382361522141057 46.057500852594),46.057500852594,5.382361522141057,True,2020-07-28,NATURELS,1.0,871f91c59ffffff
20BB034295,NATURELS,2020-07-28 16:53:47,2020-07-28 18:58:00,1.0,1.0,1.0,2020,POINT (5.8031327305133145 45.98005001955489),45.98005001955489,5.8031327305133145,True,2020-07-28,NATURELS,1.0,871f91052ffffff
20BB034370,NATURELS,2020-07-28 21:05:09,2020-07-28 21:46:58,1.0,1.0,1.0,2020,POINT (4.852058728733397 46.00059388400898),46.00059388400898,4.852058728733397,True,2020-07-28,NATURELS,1.0,871f91d93ffffff
20BB034418,NATURELS,2020-07-29 06:02:21,2020-07-29 08:36:50,1.0,2.0,1.0,2020,POINT (5.384623040667021 46.05886238762242),46.05886238762242,5.384623040667021,True,2020-07-29,NATURELS,1.0,871f91c59ffffff
20BB034450,NATURELS,2020-07-29 09:19:45,2020-07-29 10:46:12,1.0,1.0,1.0,2020,POINT (5.464800790389171 45.79521982037511),45.79521982037511,5.464800790389171,True,2020-07-29,NATURELS,1.0,871f91460ffffff
20BB034522,NATURELS,2020-07-29 14:57:28,2020-07-29 15:38:08,1.0,1.0,1.0,2020,POINT (5.213128003891111 45.85728633902125),45.85728633902125,5.213128003891111,True,2020-07-29,NATURELS,1.0,871f9152bffffff
20BB034529,NATURELS,2020-07-29 15:18:50,2020-07-29 17:50:27,1.0,1.0,1.0,2020,POINT (5.996340433097974 46.36559747730325),46.36559747730325,5.996340433097974,True,2020-07-29,NATURELS,1.0,871f91a35ffffff
20BB034626,NATURELS,2020-07-29 21:08:34,2020-07-29 21:45:51,1.0,1.0,1.0,2020,POINT (5.220063168472119 46.25702132074346),46.25702132074346,5.220063168472119,True,2020-07-29,FORET,1.0,871f91d6effffff
20BB034737,NATURELS,2020-07-30 11:41:52,2020-07-30 13:06:03,1.0,1.0,1.0,2020,POINT (5.202660735492497 46.07835808749385),46.07835808749385,5.202660735492497,True,2020-07-30,NATURELS,1.0,871f91c09ffffff
20BB034802,NATURELS,2020-07-30 17:02:23,2020-07-30 18:37:40,1.0,1.0,1.0,2020,POINT (4.86989293752545 46.28648277014981),46.28648277014981,4.86989293752545,True,2020-07-30,NATURELS,1.0,871f95683ffffff
20BB034810,NATURELS,2020-07-30 17:11:58,2020-07-30 17:53:50,1.0,1.0,1.0,2020,POINT (5.667103376621571 46.24153434532343),46.24153434532343,5.667103376621571,True,2020-07-30,NATURELS,1.0,871f918ddffffff
20BB034824,NATURELS,2020-07-30 18:01:40,2020-07-30 19:01:41,1.0,1.0,1.0,2020,POINT (5.285187845280466 45.93540426447906),45.93540426447906,5.285187845280466,True,2020-07-30,NATURELS,1.0,871f91ccaffffff
20BB034832,NATURELS,2020-07-30 18:18:49,2020-07-30 19:22:36,1.0,1.0,1.0,2020,POINT (4.830348337159287 45.926877335399084),45.92687733539909,4.830348337159287,True,2020-07-30,NATURELS,1.0,871f9036affffff
20BB034891,NATURELS,2020-07-30 21:48:39,2020-07-30 22:10:13,1.0,1.0,1.0,2020,POINT (5.341178695849682 45.96110579644335),45.96110579644335,5.341178695849682,True,2020-07-30,NATURELS,1.0,871f91cc9ffffff
20BB034995,NATURELS,2020-07-31 11:28:39,2020-07-31 13:13:29,1.0,2.0,1.0,2020,POINT (4.887602655191372 46.34442569026499),46.34442569026499,4.887602655191372,True,2020-07-31,NATURELS,1.0,871f956a8ffffff
20BB035036,NATURELS,2020-07-31 14:38:20,2020-07-31 16:51:46,1.0,2.0,1.0,2020,POINT (5.042690653299381 46.41976516668348),46.41976516668348,5.042690653299381,True,2020-07-31,NATURELS,1.0,871f9560bffffff
20BB035041,NATURELS,2020-07-31 14:48:24,2020-07-31 16:23:58,1.0,3.0,1.0,2020,POINT (5.025974980722799 46.432089911950925),46.432089911950925,5.025974980722799,True,2020-07-31,NATURELS,1.0,871f9560bffffff
20BB035110,NATURELS,2020-07-31 18:06:39,2020-07-31 21:46:52,1.0,1.0,1.0,2020,POINT (4.891108478264282 46.40222776389952),46.40222776389952,4.891108478264282,True,2020-07-31,NATURELS,1.0,871f95611ffffff
20BB035114,NATURELS,2020-07-31 18:12:40,2020-07-31 18:53:13,1.0,1.0,1.0,2020,POINT (4.938124884108375 45.80894681964925),45.80894681964925,4.938124884108375,True,2020-07-31,NATURELS,1.0,871f90245ffffff
20BB035115,NATURELS,2020-07-31 18:18:07,2020-07-31 20:32:29,1.0,2.0,1.0,2020,POINT (5.605143511305892 46.1560025656792),46.1560025656792,5.605143511305892,True,2020-07-31,NATURELS,1.0,871f9112bffffff
20BB035133,NATURELS,2020-07-31 18:59:58,2020-07-31 20:10:37,1.0,1.0,1.0,2020,POINT (6.072829293793962 46.320509978130644),46.32050997813064,6.072829293793962,True,2020-07-31,NATURELS,1.0,871f91a03ffffff
20BB035136,NATURELS,2020-07-31 19:02:04,2020-07-31 21:05:40,1.0,2.0,1.0,2020,POINT (6.078795703395204 46.334868790720726),46.334868790720726,6.078795703395204,True,2020-07-31,NATURELS,1.0,871f91a01ffffff
20BB035160,NATURELS,2020-07-31 19:52:08,2020-07-31 20:57:13,1.0,1.0,1.0,2020,POINT (5.199287636916005 46.20767187204761),46.20767187204761,5.199287636916005,True,2020-07-31,NATURELS,1.0,871f91d43ffffff
